"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","16","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_caseInsensitiveComparison_expectedToFail","assertElementAttribute_true_caseInsensitiveComparison_expectedToFail",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","29","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_containsComparison_expectedToPass","assertElementAttribute_false_containsComparison_expectedToPass",""
"skipped","Mon Apr 04 20:33:49 GMT 2022","Mon Apr 04 20:33:49 GMT 2022","8","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","matchesReferenceImage","matchesReferenceImage",""
"failed","Mon Apr 04 20:24:48 GMT 2022","Mon Apr 04 20:24:48 GMT 2022","0","Suite","Test","testPackage01.Test_ShadowDOM","testPackage01.Test_ShadowDOM","beforeMethod","beforeMethod",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","36","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_longCharacters_Discreet","assertEquals_longCharacters_Discreet",""
"skipped","Mon Apr 04 19:48:44 GMT 2022","Mon Apr 04 19:48:44 GMT 2022","26","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","getCurrentWindowTitle","getCurrentWindowTitle",""
"skipped","Mon Apr 04 19:48:44 GMT 2022","Mon Apr 04 19:48:44 GMT 2022","14","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","maximizeWindow","maximizeWindow",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","25","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f6","f6",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","9","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f6_1","f6_1",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","8","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f18","f18",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","16","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f9","f9",""
"skipped","Mon Apr 04 20:27:49 GMT 2022","Mon Apr 04 20:27:49 GMT 2022","19","Suite","Test","testPackage01.Test_verifyEquals","testPackage01.Test_verifyEquals","test_assertElementAttribute","test_assertElementAttribute",""
"failed","Mon Apr 04 19:57:45 GMT 2022","Mon Apr 04 19:57:45 GMT 2022","0","Suite","Test","testPackage01.Test_uploadFile","testPackage01.Test_uploadFile","beforeMethod","beforeMethod",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","24","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_literalComparison_expectedToFail","assertElementAttribute_true_literalComparison_expectedToFail",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","13","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementExists_false_multipleElementsFound_expectedToFail","assertElementExists_false_multipleElementsFound_expectedToFail",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","24","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_regexComparison_expectedToPass","assertElementAttribute_false_regexComparison_expectedToPass",""
"skipped","Mon Apr 04 20:33:49 GMT 2022","Mon Apr 04 20:33:49 GMT 2022","8","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","isEnabled","isEnabled",""
"skipped","Mon Apr 04 20:33:49 GMT 2022","Mon Apr 04 20:33:49 GMT 2022","38","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","isNotSelected","isNotSelected",""
"skipped","Mon Apr 04 19:45:44 GMT 2022","Mon Apr 04 19:45:44 GMT 2022","15","Suite","Test","unitTests.tests_element_elementActions","unitTests.tests_element_elementActions","waitForElementToBePresent_false_expectedToPass","waitForElementToBePresent_false_expectedToPass",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","10","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f27","f27",""
"passed","Mon Apr 04 19:39:30 GMT 2022","Mon Apr 04 19:39:33 GMT 2022","3024","Suite","Test","dsl.testDsl","dsl.testDsl","testCheckBox","testCheckBox",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","8","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","forceFail2","forceFail2",""
"skipped","Mon Apr 04 19:42:41 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","46","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_caseInsensitiveComparison_expectedToFail","assertElementAttribute_false_caseInsensitiveComparison_expectedToFail",""
"skipped","Mon Apr 04 20:06:47 GMT 2022","Mon Apr 04 20:06:47 GMT 2022","9","Suite","Test","testPackage01.TestJSAlertBox","testPackage01.TestJSAlertBox","getJSAlertText","getJSAlertText",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","18","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_type_true_literalComparison_expectedToPass","assertElementAttribute_type_true_literalComparison_expectedToPass",""
"passed","Mon Apr 04 20:43:12 GMT 2022","Mon Apr 04 20:43:12 GMT 2022","24","Suite","Test","testPackage01.Test_JsonActions","testPackage01.Test_JsonActions","f2","f2",""
"skipped","Mon Apr 04 19:42:44 GMT 2022","Mon Apr 04 19:42:44 GMT 2022","15","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertNull_true_expectedToPass","assertNull_true_expectedToPass",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","24","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_true_expectedToFail","assertEquals_true_expectedToFail",""
"skipped","Mon Apr 04 20:30:49 GMT 2022","Mon Apr 04 20:30:49 GMT 2022","14","Suite","Test","testPackage01.Test_clipboardActions","testPackage01.Test_clipboardActions","typeTextAndCopyPaste","typeTextAndCopyPaste",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","8","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f29","f29",""
"passed","Mon Apr 04 20:40:05 GMT 2022","Mon Apr 04 20:40:09 GMT 2022","3368","Suite","Test","testPackage01.Test_google_playwright","testPackage01.Test_google_playwright","navigateToURLandVerifyGoogleLogoIsDisplayed","TC001 - Navigate to URL and Verify Google Logo is Displayed",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","9","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f37","f37",""
"passed","Mon Apr 04 19:51:45 GMT 2022","Mon Apr 04 19:51:45 GMT 2022","60","Suite","Test","testPackage01.Test_testData","testPackage01.Test_testData","f","f",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","19","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f30","f30",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","19","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f17","f17",""
"skipped","Mon Apr 04 20:33:49 GMT 2022","Mon Apr 04 20:33:49 GMT 2022","13","Suite","Test","testPackage01.validationsWizard.Test_ElementValidations","testPackage01.validationsWizard.Test_ElementValidations","cssProperty","cssProperty",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","11","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f35","f35",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","11","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f15","f15",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","54","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass","assertElementAttribute_false_caseInsensitiveComparison_expectedToPass",""
"passed","Mon Apr 04 20:24:48 GMT 2022","Mon Apr 04 20:24:49 GMT 2022","977","Suite","Test","testPackage01.Test_MatchJsonSchema","testPackage01.Test_MatchJsonSchema","checkAPI_ResponseSchema","checkAPI_ResponseSchema",""
"skipped","Mon Apr 04 19:54:45 GMT 2022","Mon Apr 04 19:54:45 GMT 2022","34","Suite","Test","testPackage01.Test_IsElementClickable","testPackage01.Test_IsElementClickable","testIsElementClickable","testIsElementClickable",""
"passed","Mon Apr 04 20:03:47 GMT 2022","Mon Apr 04 20:03:47 GMT 2022","11","Suite","Test","testPackage01.Test_SkipDueToIssue","testPackage01.Test_SkipDueToIssue","skip","skip",""
"skipped","Mon Apr 04 20:24:48 GMT 2022","Mon Apr 04 20:24:48 GMT 2022","14","Suite","Test","testPackage01.Test_ShadowDOM","testPackage01.Test_ShadowDOM","shadowdom","shadowdom",""
"skipped","Mon Apr 04 19:51:45 GMT 2022","Mon Apr 04 19:51:45 GMT 2022","9","Suite","Test","testPackage01.Test_dragAndDrop","testPackage01.Test_dragAndDrop","dragAndDrop","TC001 - Test Drag and Drop function.",""
"skipped","Mon Apr 04 19:48:45 GMT 2022","Mon Apr 04 19:48:45 GMT 2022","17","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","refreshCurrentPage","refreshCurrentPage",""
"passed","Mon Apr 04 19:39:23 GMT 2022","Mon Apr 04 19:39:30 GMT 2022","6406","Suite","Test","dsl.testDsl","dsl.testDsl","testButton","testButton",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","19","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","forceFail","forceFail",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","17","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_containsComparison_expectedToPass","assertElementAttribute_true_containsComparison_expectedToPass",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","23","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementExists_false_expectedToFail","assertElementExists_false_expectedToFail",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","16","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f6_2","f6_2",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","12","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertNull_false_expectedToFail","assertNull_false_expectedToFail",""
"passed","Mon Apr 04 19:39:41 GMT 2022","Mon Apr 04 19:39:41 GMT 2022","33","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_false_equals_expectedToFail","assertComparativeRelation_greaterThanOrEquals_false_equals_expectedToFail",""
"skipped","Mon Apr 04 20:15:48 GMT 2022","Mon Apr 04 20:15:48 GMT 2022","15","Suite","Test","testPackage01.Test_chainableElementActions","testPackage01.Test_chainableElementActions","chainElementActions","chainElementActions",""
"passed","Mon Apr 04 19:39:41 GMT 2022","Mon Apr 04 19:39:41 GMT 2022","23","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToFail","assertComparativeRelation_greaterThanOrEquals_false_greaterThan_expectedToFail",""
"failed","Mon Apr 04 20:43:12 GMT 2022","Mon Apr 04 20:43:12 GMT 2022","1","Suite","Test","testPackage01.Test_google","testPackage01.Test_google","beforeClass","beforeClass",""
"passed","Mon Apr 04 20:39:51 GMT 2022","Mon Apr 04 20:39:51 GMT 2022","44","Suite","Test","testPackage01.Test_PDF","testPackage01.Test_PDF","testPDF2","testPDF2",""
"failed","Mon Apr 04 20:18:48 GMT 2022","Mon Apr 04 20:21:48 GMT 2022","180030","Suite","Test","testPackage01.Test_SelectedValue","testPackage01.Test_SelectedValue","simpleSelect","simpleSelect",""
"failed","Mon Apr 04 19:57:46 GMT 2022","Mon Apr 04 20:00:46 GMT 2022","180042","Suite","Test","testPackage01.Test_SHAFT_Wizard","testPackage01.Test_SHAFT_Wizard","gui","gui",""
"passed","Mon Apr 04 20:03:47 GMT 2022","Mon Apr 04 20:03:47 GMT 2022","18","Suite","Test","testPackage01.Test_SkipDueToIssue","testPackage01.Test_SkipDueToIssue","skip2","skip2",""
"passed","Mon Apr 04 20:00:46 GMT 2022","Mon Apr 04 20:00:46 GMT 2022","751","Suite","Test","testPackage01.Test_SHAFT_Wizard","testPackage01.Test_SHAFT_Wizard","testData","testData",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","15","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_false_expectedToPass","assertEquals_false_expectedToPass",""
"skipped","Mon Apr 04 19:57:45 GMT 2022","Mon Apr 04 19:57:45 GMT 2022","9","Suite","Test","testPackage01.Test_uploadFile","testPackage01.Test_uploadFile","uploadFile_visibleUploadInput","uploadFile_visibleUploadInput",""
"skipped","Mon Apr 04 20:46:12 GMT 2022","Mon Apr 04 20:46:12 GMT 2022","12","Suite","Test","testPackage01.Test_assertEquals","testPackage01.Test_assertEquals","test_assertElementAttribute","test_assertElementAttribute",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","23","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertEquals_longCharacters","assertEquals_longCharacters",""
"passed","Mon Apr 04 20:43:12 GMT 2022","Mon Apr 04 20:43:12 GMT 2022","18","Suite","Test","testPackage01.Test_JsonActions","testPackage01.Test_JsonActions","f","f",""
"skipped","Mon Apr 04 19:57:45 GMT 2022","Mon Apr 04 19:57:45 GMT 2022","9","Suite","Test","testPackage01.Test_uploadFile","testPackage01.Test_uploadFile","uploadFile_invisibleUploadInput","uploadFile_invisibleUploadInput",""
"failed","Mon Apr 04 20:30:49 GMT 2022","Mon Apr 04 20:30:49 GMT 2022","0","Suite","Test","testPackage01.Test_clipboardActions","testPackage01.Test_clipboardActions","beforeClass","beforeClass",""
"skipped","Mon Apr 04 19:48:44 GMT 2022","Mon Apr 04 19:48:44 GMT 2022","8","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","navigateForward","navigateForward",""
"failed","Mon Apr 04 20:39:51 GMT 2022","Mon Apr 04 20:39:51 GMT 2022","0","Suite","Test","testPackage01.TestJSPromptBox","testPackage01.TestJSPromptBox","navigateToJSAlertPage","navigateToJSAlertPage",""
"skipped","Mon Apr 04 19:42:43 GMT 2022","Mon Apr 04 19:42:43 GMT 2022","34","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_true_regexComparison_expectedToPass","assertElementAttribute_true_regexComparison_expectedToPass",""
"passed","Mon Apr 04 20:40:12 GMT 2022","Mon Apr 04 20:40:12 GMT 2022","275","Suite","Test","testPackage01.Test_google_playwright","testPackage01.Test_google_playwright","clickNextThrice","TC003 - Clicks the next button to make sure that the framework can scroll element into view before clicking it",""
"skipped","Mon Apr 04 20:12:48 GMT 2022","Mon Apr 04 20:12:48 GMT 2022","11","Suite","Test","testPackage01.Test_RelativeLocators","testPackage01.Test_RelativeLocators","relativeLocatorsTest1","relativeLocatorsTest1",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","12","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f33","f33",""
"skipped","Mon Apr 04 20:36:51 GMT 2022","Mon Apr 04 20:36:51 GMT 2022","10","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f3_1","f3_1",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","28","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_containsComparison_expectedToFail","assertElementAttribute_false_containsComparison_expectedToFail",""
"skipped","Mon Apr 04 20:36:50 GMT 2022","Mon Apr 04 20:36:50 GMT 2022","9","Suite","Test","testPackage01.Test_NewValidationHelper","testPackage01.Test_NewValidationHelper","f11","f11",""
"skipped","Mon Apr 04 19:48:44 GMT 2022","Mon Apr 04 19:48:44 GMT 2022","15","Suite","Test","unitTests.tests_browserActions","unitTests.tests_browserActions","getPageSource","getPageSource",""
"skipped","Mon Apr 04 20:03:46 GMT 2022","Mon Apr 04 20:03:46 GMT 2022","10","Suite","Test","testPackage01.TestJSConfirmBox","testPackage01.TestJSConfirmBox","dismissAlert","dismissAlert",""
"skipped","Mon Apr 04 19:42:42 GMT 2022","Mon Apr 04 19:42:42 GMT 2022","27","Suite","Test","unitTests.tests_validations_assertions","unitTests.tests_validations_assertions","assertElementAttribute_false_literalComparison_expectedToPass","assertElementAttribute_false_literalComparison_expectedToPass",""
"passed","Mon Apr 04 19:39:35 GMT 2022","Mon Apr 04 19:39:35 GMT 2022","27","Suite","Test","unitTests.tests_io_excelFileManager","unitTests.tests_io_excelFileManager","getCellData_rowName_expectedToPass","getCellData_rowName_expectedToPass",""
